p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene
2.64E-45,0.736432552,0.325,0.089,1.98E-41,29,TC2N
2.91E-54,0.735998557,0.615,0.259,2.18E-50,29,PICALM
7.79E-44,0.735902419,0.389,0.124,5.84E-40,29,DOCK6
7.47E-59,0.734811691,0.717,0.298,5.60E-55,29,TCF4
1.47E-65,0.734651666,0.23,0.037,1.10E-61,29,AGMO
3.40E-41,0.733485719,0.35,0.112,2.55E-37,29,DYSF
6.83E-42,0.731874046,0.396,0.134,5.12E-38,29,CRIM1
1.52E-51,0.730063436,0.611,0.256,1.14E-47,29,EVA1C
1.37E-45,0.729060517,0.413,0.137,1.03E-41,29,IL6ST
9.59E-36,0.728558656,0.307,0.098,7.19E-32,29,FAR2
2.12E-48,0.721141919,0.276,0.063,1.59E-44,29,ETS1
2.41E-61,0.718968986,0.661,0.236,1.80E-57,29,PLCB1
5.14E-44,0.718733623,0.392,0.127,3.85E-40,29,KIAA1109
7.21E-54,0.714985448,0.23,0.043,5.40E-50,29,ARRB1
4.06E-61,0.713617855,0.318,0.069,3.04E-57,29,FARP1
1.97E-41,0.708321293,0.488,0.2,1.48E-37,29,KAT6A
6.96E-69,0.703595373,0.88,0.497,5.22E-65,29,MIR99AHG
2.85E-35,0.700942741,0.378,0.138,2.14E-31,29,BTBD7
2.96E-40,0.699865615,0.527,0.236,2.22E-36,29,PCCA
1.02E-48,0.698483464,0.544,0.213,7.63E-45,29,EHBP1
1.47E-40,0.697781591,0.399,0.137,1.10E-36,29,NPAS3
1.52E-76,0.693247676,0.184,0.021,1.14E-72,29,CXorf36
1.54E-40,0.693000929,0.382,0.128,1.16E-36,29,CASK
3.00E-34,0.691299137,0.269,0.08,2.25E-30,29,B4GALT5
5.03E-62,0.691154393,0.191,0.028,3.77E-58,29,TMEM87B
8.00E-60,0.691072269,0.286,0.057,6.00E-56,29,DSCAML1
1.15E-30,0.690996518,0.265,0.083,8.64E-27,29,UHRF2
1.91E-56,0.687230778,0.756,0.379,1.43E-52,29,CDC42BPA
1.59E-34,0.68623773,0.237,0.064,1.19E-30,29,CD47
1.39E-41,0.686213562,0.219,0.048,1.04E-37,29,IQCK
2.97E-57,0.684839169,0.24,0.044,2.22E-53,29,PALM
1.10E-29,0.684144544,0.233,0.068,8.22E-26,29,SDCBP
1.34E-56,0.682661453,0.767,0.377,1.01E-52,29,WSB1
1.19E-42,0.680876275,0.406,0.135,8.94E-39,29,UACA
1.14E-54,0.680749823,0.728,0.385,8.51E-51,29,FAF1
1.71E-48,0.679141745,0.276,0.063,1.28E-44,29,CCDC39
1.30E-47,0.67765092,0.293,0.07,9.76E-44,29,RNF152
5.81E-44,0.673652284,0.258,0.061,4.36E-40,29,MIS18BP1
6.76E-35,0.672223213,0.29,0.088,5.07E-31,29,ANO10
2.22E-37,0.670901373,0.336,0.107,1.66E-33,29,FCHO2
7.52E-65,0.670398213,0.208,0.031,5.64E-61,29,RAI14
1.61E-32,0.670084009,0.42,0.172,1.21E-28,29,GNB1
7.47E-46,0.66847156,0.177,0.031,5.60E-42,29,FAM107B
6.29E-64,0.667428616,0.481,0.128,4.72E-60,29,EMCN
1.67E-40,0.664082088,0.254,0.063,1.25E-36,29,ODF2L
2.79E-28,0.663182088,0.205,0.058,2.09E-24,29,RAB11FIP1
7.12E-24,0.662430648,0.311,0.125,5.33E-20,29,RAP1B
7.10E-29,0.658094639,0.251,0.078,5.32E-25,29,YES1
3.55E-26,0.657005621,0.371,0.163,2.66E-22,29,ICA1
8.95E-41,0.653578053,0.258,0.064,6.70E-37,29,FDPS
5.34E-28,0.651375748,0.3,0.106,4.00E-24,29,TMOD3
1.09E-31,0.647264686,0.47,0.22,8.20E-28,29,PHLDB2
2.67E-38,0.647120435,0.42,0.153,2.00E-34,29,PACSIN2
1.13E-39,0.644728485,0.191,0.039,8.51E-36,29,WARS
2.58E-39,0.643352196,0.53,0.233,1.93E-35,29,ARHGAP31
5.12E-53,0.641162675,0.516,0.165,3.84E-49,29,FBN1
3.15E-43,0.638981885,0.194,0.038,2.36E-39,29,TPM4
9.25E-24,0.638741277,0.304,0.121,6.93E-20,29,LRCH1
4.25E-25,0.637101023,0.201,0.059,3.19E-21,29,BCR
2.72E-44,0.635958912,0.223,0.047,2.04E-40,29,CHST12
5.87E-27,0.634714261,0.233,0.072,4.40E-23,29,RECK
7.85E-25,0.633801672,0.279,0.102,5.88E-21,29,LINC01004
1.50E-59,0.632162098,0.837,0.472,1.12E-55,29,SPTBN1
3.28E-35,0.631014861,0.233,0.06,2.45E-31,29,SPTLC2
6.04E-67,0.630680865,0.961,0.603,4.53E-63,29,FBXL7
3.65E-30,0.626976821,0.247,0.072,2.73E-26,29,VIM
4.28E-38,0.62637135,0.216,0.049,3.21E-34,29,CHSY3
1.57E-57,0.626176495,0.177,0.025,1.17E-53,29,TIE1
7.44E-37,0.625768795,0.551,0.254,5.58E-33,29,FER
4.99E-51,0.625475365,0.703,0.319,3.74E-47,29,TANC1
5.39E-41,0.624777676,0.678,0.381,4.04E-37,29,EXOC4
6.05E-43,0.615620509,0.742,0.456,4.53E-39,29,TCF12
2.36E-34,0.615412882,0.173,0.037,1.77E-30,29,PRKAR1B
1.90E-32,0.614319015,0.484,0.222,1.42E-28,29,RAP1A
2.80E-31,0.613967504,0.488,0.227,2.10E-27,29,RFWD2
1.21E-38,0.611703075,0.18,0.036,9.04E-35,29,RP11-68E19.2
9.45E-36,0.608916237,0.583,0.301,7.08E-32,29,EPS15
1.44E-51,0.608453471,0.166,0.025,1.08E-47,29,RASSF9
3.62E-35,0.605742788,0.177,0.038,2.71E-31,29,NRIP1
1.15E-35,0.605411068,0.452,0.174,8.59E-32,29,ABI3BP
1.83E-33,0.604518049,0.18,0.04,1.37E-29,29,ITGA6
9.02E-22,0.604330004,0.177,0.053,6.76E-18,29,SLF1
4.92E-28,0.603837651,0.254,0.08,3.68E-24,29,ENSA
3.25E-22,0.602976728,0.29,0.115,2.43E-18,29,BICD1
5.52E-24,0.601570644,0.293,0.113,4.14E-20,29,ULK4
4.48E-19,0.596761963,0.247,0.098,3.36E-15,29,RP4-613B23.1
6.11E-26,0.595161221,0.23,0.072,4.58E-22,29,EML4
5.68E-19,0.594330116,0.212,0.077,4.26E-15,29,TBC1D15
2.42E-48,0.593875542,0.148,0.021,1.81E-44,29,PLCG2
4.48E-30,0.591457271,0.389,0.155,3.36E-26,29,ROCK2
8.91E-23,0.591155778,0.261,0.097,6.68E-19,29,SYN3
2.08E-48,0.590129506,0.739,0.393,1.56E-44,29,SYNE1
1.27E-17,0.588235678,0.251,0.105,9.49E-14,29,TUBB6
8.22E-30,0.587270613,0.371,0.142,6.16E-26,29,ADD1
7.58E-24,0.586724566,0.194,0.058,5.68E-20,29,UBA6
9.35E-31,0.586587798,0.435,0.178,7.01E-27,29,CCND3
1.25E-35,0.586195549,0.152,0.028,9.37E-32,29,SHE
9.04E-29,0.584892734,0.484,0.238,6.78E-25,29,PIBF1
4.56E-23,0.584222048,0.325,0.135,3.42E-19,29,AEBP2
1.65E-44,0.582322733,0.58,0.221,1.24E-40,29,B2M
4.38E-35,0.582223824,0.615,0.33,3.28E-31,29,MSRB3
1.15E-23,0.582195421,0.396,0.184,8.60E-20,29,WWTR1
2.55E-23,0.582018898,0.382,0.177,1.91E-19,29,MPDZ
6.90E-27,0.580739812,0.325,0.123,5.17E-23,29,ABLIM3
2.76E-22,0.580352594,0.187,0.057,2.07E-18,29,OSBP2
2.12E-40,0.578166482,0.661,0.34,1.59E-36,29,PEAK1
1.93E-20,0.577761233,0.258,0.102,1.45E-16,29,GNG12-AS1
2.00E-18,0.577397894,0.198,0.069,1.50E-14,29,ANKRD36
6.56E-24,0.577103089,0.385,0.178,4.92E-20,29,CEP85L
6.66E-28,0.576893794,0.173,0.043,4.99E-24,29,ZC2HC1A
5.06E-31,0.576879903,0.523,0.259,3.79E-27,29,KMT2E
1.05E-42,0.576382318,0.47,0.164,7.88E-39,29,SLC9A9
1.27E-23,0.574546618,0.258,0.09,9.50E-20,29,TNXB
7.48E-27,0.572873434,0.445,0.216,5.61E-23,29,NHSL1
1.57E-29,0.572559493,0.208,0.055,1.18E-25,29,WNT2B
5.53E-24,0.571517971,0.163,0.043,4.14E-20,29,MTMR12
2.19E-20,0.57122398,0.173,0.052,1.64E-16,29,FAM155A
3.97E-38,0.569407741,0.212,0.048,2.98E-34,29,PELI1
1.92E-29,0.565192831,0.205,0.055,1.44E-25,29,MVB12B
6.99E-20,0.564340852,0.343,0.162,5.24E-16,29,HSD17B12
2.95E-27,0.563540019,0.336,0.128,2.21E-23,29,GMDS
9.93E-25,0.563275789,0.261,0.091,7.44E-21,29,MAP4K5
3.16E-24,0.560071824,0.24,0.079,2.37E-20,29,CNTLN
1.90E-20,0.560054077,0.247,0.093,1.43E-16,29,NFKB1
6.34E-19,0.559870731,0.318,0.146,4.75E-15,29,REEP3
1.23E-25,0.559740002,0.194,0.054,9.22E-22,29,SWAP70
1.90E-32,0.559598064,0.678,0.389,1.42E-28,29,ZEB1
1.57E-41,0.559545468,0.35,0.1,1.17E-37,29,F8
1.06E-20,0.557171747,0.29,0.118,7.96E-17,29,INTS6
4.09E-16,0.556832722,0.155,0.051,3.06E-12,29,IPO11
2.00E-20,0.556782337,0.208,0.07,1.50E-16,29,TBCD
8.51E-18,0.556428533,0.163,0.051,6.38E-14,29,AC018890.6
5.41E-27,0.556237944,0.463,0.219,4.05E-23,29,ARGLU1
7.88E-28,0.555462792,0.512,0.264,5.90E-24,29,BPTF
4.78E-35,0.555381211,0.159,0.031,3.58E-31,29,PIK3C2B
9.81E-37,0.553904424,0.152,0.028,7.35E-33,29,SERTAD2
1.56E-34,0.552055115,0.668,0.388,1.17E-30,29,TTC28
2.70E-34,0.551424197,0.152,0.029,2.02E-30,29,ABCG1
2.89E-23,0.550019285,0.36,0.161,2.16E-19,29,TSPAN9
2.73E-24,0.548415542,0.247,0.083,2.05E-20,29,FAM126A
3.81E-25,0.545971451,0.509,0.271,2.85E-21,29,RUNX1T1
2.96E-14,0.545086384,0.226,0.099,2.22E-10,29,PPP4R3B
1.67E-29,0.544599839,0.403,0.164,1.25E-25,29,PPARG
1.04E-29,0.544346681,0.17,0.039,7.76E-26,29,NARF
4.45E-20,0.543586415,0.258,0.1,3.33E-16,29,MYO6
8.46E-26,0.543015192,0.226,0.067,6.34E-22,29,EGFL7
4.26E-37,0.54254438,0.177,0.036,3.20E-33,29,ZBTB7C
8.33E-17,0.542315534,0.269,0.119,6.25E-13,29,ATG10
4.49E-27,0.54152407,0.187,0.049,3.36E-23,29,APOLD1
1.80E-39,0.540282451,0.742,0.4,1.35E-35,29,MEF2C
8.60E-22,0.539421294,0.42,0.21,6.44E-18,29,RSRP1
5.72E-26,0.53840334,0.442,0.208,4.28E-22,29,NAV2
9.07E-31,0.53792341,0.145,0.029,6.79E-27,29,CCDC149
3.90E-13,0.537909474,0.23,0.107,2.92E-09,29,PGM5P2
2.19E-17,0.537064803,0.237,0.094,1.64E-13,29,SRSF7
4.44E-19,0.534826802,0.237,0.09,3.32E-15,29,CCDC88A
4.56E-32,0.534803404,0.159,0.033,3.41E-28,29,OAF
9.55E-37,0.531393751,0.569,0.253,7.16E-33,29,ARL17B
5.09E-20,0.529924575,0.201,0.068,3.82E-16,29,ACTN1
1.78E-18,0.528882726,0.208,0.075,1.33E-14,29,SSH1
1.94E-23,0.528177489,0.198,0.059,1.46E-19,29,CTTNBP2NL
9.25E-20,0.527583087,0.261,0.102,6.93E-16,29,ARMCX4
1.20E-23,0.527467832,0.322,0.128,8.97E-20,29,BCL2L1
1.37E-23,0.523560619,0.155,0.04,1.03E-19,29,SPSB1
4.36E-22,0.523118936,0.304,0.119,3.26E-18,29,IRAK3
6.55E-25,0.523080979,0.382,0.164,4.91E-21,29,MAML3
7.07E-16,0.523047375,0.205,0.081,5.30E-12,29,RP11-317J19.1
1.31E-15,0.522635959,0.237,0.1,9.83E-12,29,KIAA0355
4.70E-16,0.522608475,0.24,0.101,3.52E-12,29,KIAA0825
1.07E-23,0.522602689,0.378,0.168,7.99E-20,29,VPS13C
8.15E-20,0.522274369,0.166,0.05,6.11E-16,29,STIM2
1.17E-35,0.521574648,0.148,0.027,8.80E-32,29,CAMKK2
5.45E-22,0.519974162,0.184,0.055,4.08E-18,29,OSBPL5
8.72E-23,0.519135574,0.304,0.12,6.54E-19,29,CTNNB1
1.81E-17,0.518585659,0.367,0.191,1.36E-13,29,PHKB
1.42E-16,0.517933199,0.163,0.054,1.06E-12,29,UBL3
1.57E-38,0.517210318,0.749,0.464,1.18E-34,29,NFIB
8.29E-31,0.515457798,0.629,0.356,6.22E-27,29,PTK2
1.40E-31,0.515175654,0.145,0.029,1.05E-27,29,CASP4
2.43E-23,0.515100364,0.258,0.092,1.82E-19,29,SH3RF3
3.98E-13,0.513760628,0.194,0.082,2.98E-09,29,DLGAP4
4.11E-19,0.513388092,0.219,0.079,3.08E-15,29,PRMT2
2.77E-20,0.51294657,0.131,0.033,2.07E-16,29,TECPR1
3.98E-18,0.512868926,0.177,0.058,2.99E-14,29,CEP68
7.85E-23,0.512636837,0.163,0.044,5.88E-19,29,KLHL2
1.21E-21,0.512556943,0.223,0.075,9.08E-18,29,PXN
2.33E-22,0.512062389,0.336,0.138,1.75E-18,29,RTN4
2.32E-21,0.511757891,0.353,0.161,1.74E-17,29,C1orf132
8.54E-16,0.509777128,0.212,0.084,6.40E-12,29,MARK4
8.78E-15,0.509131145,0.276,0.132,6.58E-11,29,SMARCA2
3.26E-17,0.508584389,0.138,0.04,2.44E-13,29,PRKD2
2.00E-15,0.508287702,0.194,0.074,1.50E-11,29,NOD1
5.86E-21,0.507989881,0.17,0.05,4.39E-17,29,CAPN2
6.34E-11,0.506959925,0.194,0.09,4.75E-07,29,SHOC2
1.02E-12,0.506692644,0.18,0.074,7.63E-09,29,WWP2
7.67E-17,0.505004335,0.247,0.103,5.75E-13,29,ANTXR2
1.07E-15,0.504683474,0.24,0.103,8.01E-12,29,SENP7
1.65E-14,0.504025657,0.293,0.145,1.24E-10,29,RSRC1
3.47E-40,0.502882807,0.166,0.03,2.60E-36,29,GNAI2
7.01E-23,0.502153809,0.226,0.075,5.26E-19,29,DNMBP
4.58E-14,0.499355511,0.276,0.134,3.43E-10,29,RAP1GDS1
3.49E-15,0.498142736,0.29,0.14,2.61E-11,29,USP25
6.34E-18,0.497268155,0.138,0.039,4.75E-14,29,CDKL1
8.56E-13,0.497224821,0.247,0.12,6.42E-09,29,PDCD6IP
4.65E-16,0.497188357,0.184,0.066,3.49E-12,29,SNX2
1.24E-25,0.496776605,0.173,0.045,9.31E-22,29,RGS12
6.50E-21,0.496573164,0.212,0.071,4.87E-17,29,MID1
1.04E-18,0.495704812,0.325,0.149,7.82E-15,29,LRRC37A3
7.67E-15,0.495362533,0.254,0.116,5.75E-11,29,POLK
5.28E-28,0.494954842,0.131,0.026,3.96E-24,29,ARAP3
3.25E-34,0.494042206,0.124,0.02,2.44E-30,29,ADCY4
2.20E-25,0.489554929,0.145,0.033,1.65E-21,29,DRAM1
3.82E-24,0.488722082,0.548,0.314,2.86E-20,29,TRIO
2.13E-45,0.487819472,0.138,0.02,1.60E-41,29,KDR
4.64E-16,0.487112775,0.212,0.084,3.48E-12,29,SNX25
3.52E-28,0.486467902,0.629,0.363,2.64E-24,29,PDXDC1
2.74E-11,0.486189418,0.208,0.098,2.06E-07,29,KAT2B
4.33E-12,0.485197404,0.219,0.103,3.25E-08,29,SUN1
6.83E-14,0.483265386,0.3,0.153,5.12E-10,29,WWC2
3.28E-16,0.483247922,0.293,0.136,2.46E-12,29,GNAS
1.07E-14,0.480868891,0.29,0.143,8.02E-11,29,UPF3A
1.20E-12,0.480004054,0.314,0.171,8.96E-09,29,ERBB2IP
5.05E-21,0.479866952,0.385,0.173,3.79E-17,29,RAD51B
7.55E-28,0.479581377,0.625,0.362,5.66E-24,29,KLF12
3.36E-12,0.479232701,0.258,0.131,2.52E-08,29,FAM63B
3.26E-17,0.478223404,0.244,0.096,2.44E-13,29,CATSPERB
1.44E-14,0.477808889,0.35,0.192,1.08E-10,29,FARS2
3.03E-09,0.477467824,0.148,0.066,2.27E-05,29,bP-21264C1.2
7.65E-51,0.476663871,0.996,0.814,5.73E-47,29,ZBTB20
1.41E-24,0.476474856,0.184,0.05,1.06E-20,29,ELMO1-AS1
1.41E-14,0.475162562,0.17,0.062,1.06E-10,29,IKBKB
5.78E-14,0.47379,0.145,0.05,4.33E-10,29,FAM196A
2.01E-18,0.472736498,0.201,0.07,1.51E-14,29,ALG13
9.30E-21,0.47216162,0.163,0.047,6.97E-17,29,BCL7C
9.06E-33,0.472148866,0.145,0.028,6.79E-29,29,RP11-768F21.1
1.20E-16,0.472102152,0.325,0.159,8.97E-13,29,SPAG9
1.64E-38,0.471316818,0.714,0.329,1.23E-34,29,TACC1
9.77E-17,0.471303178,0.318,0.151,7.32E-13,29,OXR1
1.97E-13,0.470941718,0.307,0.162,1.48E-09,29,MCPH1
4.81E-14,0.470450653,0.343,0.191,3.60E-10,29,LIMS1
1.94E-12,0.469282301,0.304,0.163,1.45E-08,29,FAM208B
5.17E-18,0.468875523,0.212,0.076,3.87E-14,29,IFI16
3.74E-24,0.467413588,0.544,0.313,2.80E-20,29,MTUS1
2.02E-15,0.466837973,0.155,0.052,1.51E-11,29,TMEM241
7.76E-12,0.464920393,0.244,0.12,5.82E-08,29,COL4A3BP
3.27E-14,0.464388513,0.272,0.13,2.45E-10,29,BBS9
4.54E-20,0.463811363,0.124,0.031,3.40E-16,29,C1orf101
2.11E-17,0.463455285,0.322,0.149,1.58E-13,29,PTPN12
4.20E-30,0.462259309,0.671,0.406,3.14E-26,29,KANSL1
6.24E-13,0.461759277,0.332,0.184,4.68E-09,29,RABGAP1
2.35E-12,0.461375625,0.254,0.125,1.76E-08,29,XRRA1
1.40E-20,0.461146065,0.498,0.277,1.05E-16,29,DLEU2
1.76E-10,0.460705842,0.216,0.106,1.32E-06,29,CAMSAP2
3.47E-24,0.459668692,0.555,0.323,2.60E-20,29,BAZ2B
1.40E-11,0.458428002,0.184,0.079,1.05E-07,29,PPP1R21
1.11E-29,0.457783238,0.647,0.354,8.30E-26,29,SSBP2
4.72E-12,0.457165597,0.198,0.087,3.54E-08,29,CCM2
3.22E-23,0.455913829,0.12,0.026,2.41E-19,29,CABLES1
1.76E-15,0.455336175,0.258,0.113,1.32E-11,29,RASA2
2.11E-16,0.454478472,0.396,0.221,1.58E-12,29,EPN2
1.76E-09,0.454142573,0.159,0.071,1.32E-05,29,NDEL1
3.22E-23,0.452665583,0.134,0.031,2.41E-19,29,SHANK3
1.85E-13,0.452141902,0.173,0.066,1.39E-09,29,STOM
2.62E-09,0.451895997,0.127,0.052,1.97E-05,29,FSD1L
5.23E-10,0.451832097,0.11,0.039,3.92E-06,29,TCTN3
8.08E-10,0.451668447,0.138,0.057,6.05E-06,29,ZNF33B
9.44E-15,0.450906974,0.131,0.041,7.07E-11,29,GTF2H2
6.86E-14,0.450576463,0.353,0.193,5.14E-10,29,TBC1D22A
5.55E-25,0.450289695,0.145,0.034,4.16E-21,29,CTTNBP2
1.65E-10,0.450067584,0.166,0.072,1.24E-06,29,ZNF420
2.54E-12,0.44949685,0.155,0.06,1.91E-08,29,MBOAT1
1.82E-18,0.449249244,0.42,0.224,1.36E-14,29,ADD3
3.24E-21,0.448713156,0.509,0.293,2.43E-17,29,GMDS-AS1
6.74E-11,0.448253337,0.279,0.153,5.05E-07,29,Mar-07
3.18E-11,0.447737029,0.184,0.08,2.38E-07,29,EXOC1
1.81E-13,0.447719702,0.247,0.115,1.35E-09,29,SMURF2
7.87E-13,0.44737205,0.208,0.091,5.90E-09,29,SNX14
2.41E-09,0.447044317,0.208,0.106,1.81E-05,29,SNRK
1.20E-09,0.446959642,0.138,0.057,9.02E-06,29,ITGB1BP1
7.88E-16,0.446810305,0.102,0.026,5.90E-12,29,ALOX12-AS1
6.96E-14,0.44654953,0.187,0.074,5.22E-10,29,CD2AP
6.84E-16,0.445615775,0.311,0.148,5.13E-12,29,RUFY3
1.45E-17,0.445357607,0.201,0.072,1.09E-13,29,PRKD3
8.57E-17,0.444849625,0.141,0.042,6.42E-13,29,CARD8
1.43E-17,0.444386825,0.36,0.172,1.07E-13,29,FYN
6.05E-14,0.443456164,0.353,0.2,4.54E-10,29,KDM6A
4.27E-12,0.44317634,0.223,0.102,3.20E-08,29,Sep-09
8.91E-10,0.442813979,0.311,0.189,6.68E-06,29,RASA1
4.08E-09,0.442680194,0.155,0.07,3.06E-05,29,ZNF43
1.03E-21,0.441774538,0.145,0.037,7.70E-18,29,PLSCR1
6.45E-11,0.44071526,0.159,0.066,4.83E-07,29,LRP6
1.43E-11,0.440622525,0.35,0.212,1.07E-07,29,TBL1XR1
3.30E-15,0.440418693,0.382,0.21,2.47E-11,29,ARID4B
4.51E-11,0.440178401,0.148,0.059,3.38E-07,29,CRBN
1.68E-13,0.439339221,0.205,0.086,1.26E-09,29,CDC42SE2
5.22E-16,0.438644827,0.166,0.056,3.91E-12,29,DAZAP2
5.92E-13,0.438642068,0.198,0.083,4.44E-09,29,CYFIP1
2.13E-16,0.43807632,0.424,0.242,1.59E-12,29,NUTM2B-AS1
6.36E-17,0.438009145,0.375,0.188,4.76E-13,29,DOCK1
8.57E-17,0.437506651,0.124,0.034,6.42E-13,29,CNN3
1.02E-06,0.437364933,0.219,0.133,0.007662627,29,APPBP2
6.47E-19,0.437266974,0.449,0.239,4.85E-15,29,SYNE2
8.05E-10,0.437239167,0.24,0.13,6.04E-06,29,SPTAN1
4.38E-10,0.435763671,0.194,0.094,3.28E-06,29,ARHGAP17
5.78E-09,0.435722127,0.177,0.085,4.33E-05,29,PPP4R1
1.02E-16,0.434167435,0.477,0.293,7.67E-13,29,C1orf21
1.86E-14,0.433185136,0.357,0.193,1.39E-10,29,UVRAG
2.14E-12,0.432942683,0.258,0.126,1.61E-08,29,ASCC3
2.95E-11,0.432929447,0.184,0.08,2.21E-07,29,MICAL2
3.02E-14,0.4327558,0.155,0.055,2.26E-10,29,NMT2
5.19E-17,0.43260203,0.216,0.08,3.89E-13,29,SRGAP2
3.17E-09,0.431778122,0.148,0.065,2.37E-05,29,TRAPPC13
1.96E-10,0.431425207,0.191,0.088,1.47E-06,29,RANBP9
1.15E-13,0.431399464,0.173,0.066,8.64E-10,29,Sep-10
9.40E-09,0.430775138,0.307,0.194,7.04E-05,29,PARVA
8.93E-09,0.429996931,0.212,0.112,6.69E-05,29,RP11-418J17.1
1.52E-14,0.429717714,0.424,0.257,1.14E-10,29,TEAD1
1.38E-07,0.429488701,0.194,0.105,0.001037522,29,WRN
1.07E-17,0.429046999,0.11,0.027,8.00E-14,29,IRAK2
6.52E-15,0.428339823,0.102,0.027,4.88E-11,29,FAM3C
2.21E-14,0.428172309,0.3,0.149,1.66E-10,29,CTBP2
2.83E-22,0.428004946,0.541,0.316,2.12E-18,29,KMT2C
1.16E-12,0.427601046,0.336,0.184,8.70E-09,29,ETV6
5.03E-13,0.425817843,0.212,0.092,3.77E-09,29,STX7
2.58E-20,0.424711912,0.505,0.288,1.93E-16,29,CSGALNACT1
1.77E-06,0.424447081,0.141,0.073,0.013246113,29,LRRC28
1.69E-13,0.42439579,0.293,0.148,1.27E-09,29,SETX
9.96E-08,0.423680621,0.159,0.078,0.00074642,29,ACTR3
4.27E-11,0.42306308,0.198,0.089,3.20E-07,29,PTBP3
4.52E-09,0.422391277,0.223,0.12,3.39E-05,29,USP31
6.27E-09,0.421241877,0.127,0.052,4.70E-05,29,ARL13B
6.73E-07,0.420981398,0.155,0.08,0.005045278,29,PRIM2
5.14E-07,0.420981374,0.159,0.082,0.003853664,29,TBC1D19
8.35E-10,0.420365777,0.307,0.184,6.26E-06,29,ANKIB1
3.45E-19,0.419496995,0.346,0.154,2.59E-15,29,CADPS2
1.42E-13,0.419386,0.205,0.084,1.06E-09,29,DNM3
9.68E-14,0.419313858,0.396,0.228,7.25E-10,29,FRYL
4.83E-20,0.418780172,0.527,0.3,3.62E-16,29,SPIDR
1.72E-19,0.418694277,0.124,0.03,1.29E-15,29,NR2F2
6.80E-13,0.418300749,0.145,0.051,5.10E-09,29,TIMP2
3.47E-11,0.417893589,0.145,0.056,2.60E-07,29,FAM174B
2.06E-16,0.417681723,0.166,0.054,1.55E-12,29,ADAMTS12
5.06E-18,0.417545319,0.541,0.347,3.79E-14,29,VPS13B
6.83E-11,0.416759559,0.127,0.047,5.12E-07,29,RFC1
7.15E-16,0.41636173,0.424,0.242,5.36E-12,29,PTBP2
1.49E-10,0.416067613,0.11,0.038,1.12E-06,29,MCMBP
7.45E-09,0.415932767,0.134,0.057,5.59E-05,29,CPD
1.37E-08,0.415881672,0.283,0.171,0.000102726,29,ATF7IP
1.77E-15,0.41579624,0.187,0.069,1.32E-11,29,FAT4
1.80E-11,0.414759561,0.177,0.074,1.35E-07,29,TBK1
2.20E-11,0.414474115,0.307,0.172,1.65E-07,29,UBE2E1
1.33E-05,0.414042274,0.194,0.12,0.099774351,29,KPNA3
7.54E-17,0.414005879,0.12,0.033,5.65E-13,29,FZD6
6.10E-14,0.413246357,0.155,0.055,4.57E-10,29,RP11-243J16.7
5.72E-05,0.413171722,0.191,0.123,0.428887944,29,CDC73
3.75E-26,0.412909238,0.71,0.45,2.81E-22,29,RASAL2
2.01E-18,0.412858316,0.159,0.048,1.51E-14,29,MSR1
8.87E-21,0.412395244,0.106,0.023,6.64E-17,29,TMEM51
6.73E-13,0.412224425,0.138,0.048,5.04E-09,29,C2CD3
1.27E-14,0.411236138,0.102,0.028,9.54E-11,29,ZNF678
1.56E-14,0.411180039,0.148,0.05,1.17E-10,29,MYO15B
1.40E-11,0.4108869,0.254,0.128,1.05E-07,29,TRAF3IP2-AS1
1.95E-11,0.41076269,0.265,0.137,1.46E-07,29,AC007193.10
6.14E-14,0.410512923,0.152,0.053,4.60E-10,29,CLIP2
2.21E-11,0.410289164,0.113,0.038,1.66E-07,29,VPS37A
6.07E-15,0.410147239,0.124,0.037,4.55E-11,29,RASSF1
1.12E-25,0.40975794,0.654,0.401,8.36E-22,29,TBC1D5
4.16E-09,0.409575498,0.208,0.108,3.12E-05,29,FANCC
1.31E-07,0.408835984,0.155,0.077,0.000980127,29,FBXL2
2.42E-07,0.408336374,0.145,0.07,0.001812742,29,COPB1
3.34E-11,0.408262046,0.23,0.111,2.50E-07,29,SERINC5
2.62E-15,0.407522099,0.18,0.065,1.96E-11,29,RNF144A
8.02E-19,0.406971789,0.512,0.309,6.01E-15,29,CDKAL1
1.82E-18,0.405286261,0.12,0.03,1.36E-14,29,RP13-188A5.1
1.10E-09,0.405107945,0.226,0.117,8.25E-06,29,CAPZA1
1.05E-08,0.404598587,0.145,0.064,7.88E-05,29,RAB5A
8.82E-09,0.404390388,0.113,0.044,6.61E-05,29,RP11-580I16.2
1.83E-08,0.40387293,0.141,0.062,0.000137294,29,KLHL5
2.25E-09,0.403261328,0.332,0.212,1.69E-05,29,ZNF721
6.79E-09,0.402550926,0.124,0.05,5.09E-05,29,CWC25
8.75E-14,0.402004242,0.191,0.076,6.55E-10,29,RP11-35G9.5
3.60E-06,0.401688771,0.138,0.071,0.026970938,29,NASP
1.57E-14,0.401637861,0.131,0.04,1.18E-10,29,ST8SIA6
6.28E-14,0.401425578,0.286,0.137,4.71E-10,29,ATP8B1
1.46E-11,0.401262027,0.163,0.066,1.09E-07,29,DMTF1
3.10E-08,0.401135296,0.251,0.148,0.000232625,29,RREB1
1.25E-10,0.40045638,0.124,0.045,9.36E-07,29,SLC25A43
